1, 2, 384.305176, 127.756996, 77.438324, 37.048866, 0.997679
1, 2, 294.079529, 110.114326, 35.546021, 20.435768, 0.974911
1, 2, 335.393097, 110.608070, 33.227722, 19.911690, 0.969999
1, 2, 244.684494, 106.306633, 31.935806, 23.812645, 0.988179
1, 2, 23.382607, 163.699905, 50.807983, 36.133194, 0.923720
1, 2, 157.854630, 91.378807, 14.778076, 9.198189, 0.879719
1, 2, 433.415710, 113.267021, 68.438751, 44.866081, 0.930333
2, 2, 381.884583, 127.570221, 79.084198, 35.753036, 0.997248
2, 2, 335.387268, 110.518784, 33.267151, 19.895111, 0.965774
2, 2, 244.620346, 106.267616, 31.929306, 23.784477, 0.988949
2, 2, 296.355133, 109.680664, 32.433136, 20.887772, 0.957543
2, 2, 23.384092, 163.719528, 50.807129, 36.118683, 0.925834
2, 2, 157.779037, 91.338943, 14.897339, 9.250137, 0.873129
2, 7, 430.633423, 112.259560, 71.383331, 43.899239, 0.949252
2, 2, 437.829376, 115.612328, 61.986938, 42.897926, 0.906346
3, 2, 378.478638, 126.638245, 76.211334, 36.464142, 0.998667
3, 2, 244.091064, 106.006233, 32.358704, 24.020088, 0.990890
3, 2, 335.360016, 110.633522, 33.268738, 19.690788, 0.961179
3, 2, 296.511261, 109.366150, 32.043121, 21.081711, 0.944745
3, 2, 23.324749, 163.560684, 50.920261, 36.375275, 0.923068
3, 2, 157.670181, 91.193611, 15.132187, 9.392342, 0.878373
3, 2, 434.552277, 114.307465, 66.449249, 42.496094, 0.906783
3, 7, 428.875580, 111.959351, 71.547668, 43.812912, 0.985967
4, 2, 378.521423, 126.110970, 75.308777, 36.920418, 0.993631
4, 2, 294.211792, 108.957314, 34.407806, 21.249992, 0.981257
4, 2, 335.341492, 110.536545, 33.328186, 19.722061, 0.965241
4, 2, 244.273605, 105.798431, 32.256577, 24.255447, 0.989944
4, 2, 23.322126, 163.681900, 50.958580, 36.198593, 0.924815
4, 2, 157.726715, 91.218918, 15.044617, 9.357018, 0.880077
4, 2, 434.081970, 114.425560, 65.783325, 42.236244, 0.937129
4, 7, 425.980957, 111.442398, 71.357666, 42.903580, 0.827950
5, 2, 378.100159, 126.856506, 74.069397, 35.677521, 0.998212
5, 2, 293.898285, 108.283516, 32.513184, 21.773537, 0.985537
5, 2, 335.395752, 110.616745, 33.330170, 19.604736, 0.963587
5, 2, 244.602173, 105.640503, 31.992859, 24.474548, 0.988009
5, 2, 23.369171, 163.809387, 50.877357, 35.970062, 0.927583
5, 2, 157.804276, 91.239120, 14.963776, 9.303673, 0.878790
5, 2, 434.254883, 113.522530, 63.365448, 42.716331, 0.979805
6, 2, 378.667297, 127.918800, 69.496735, 34.787590, 0.999330
6, 2, 294.084442, 107.866951, 32.538605, 22.182030, 0.983542
6, 2, 335.378204, 110.570793, 33.289703, 19.614632, 0.962830
6, 2, 244.853622, 105.292381, 31.866409, 24.894493, 0.988147
6, 2, 23.352871, 163.564423, 50.896870, 36.382370, 0.924356
6, 2, 157.877167, 91.245834, 14.888062, 9.290497, 0.883725
6, 2, 434.993713, 114.427078, 62.278931, 42.344681, 0.978707
6, 7, 430.138550, 111.799492, 66.830627, 43.191139, 0.976222
7, 2, 374.159302, 127.806107, 72.759460, 34.652771, 0.999557
7, 2, 294.065277, 108.248650, 34.153076, 21.868187, 0.983241
7, 2, 335.367706, 110.602654, 33.363220, 19.619362, 0.963235
7, 2, 244.604385, 105.221169, 32.018417, 24.923256, 0.988489
7, 2, 23.325613, 163.285507, 50.938156, 36.818176, 0.916239
7, 2, 157.813492, 91.192139, 14.997116, 9.341019, 0.878046
7, 7, 429.612701, 113.818558, 63.562683, 40.887283, 0.966249
7, 2, 435.650269, 114.443893, 60.552979, 43.992584, 0.988350
8, 2, 372.173920, 125.281227, 69.245514, 35.160789, 0.999444
8, 2, 292.625214, 107.670837, 31.192261, 22.559799, 0.990260
8, 2, 335.524200, 110.542427, 33.274200, 19.769997, 0.963409
8, 2, 244.814941, 105.136055, 31.890808, 24.966805, 0.986540
8, 2, 23.343922, 163.352875, 50.938465, 36.716782, 0.919025
8, 2, 157.787933, 91.211792, 14.936996, 9.329094, 0.873027
8, 2, 432.167480, 114.380241, 60.982025, 41.616692, 0.985125
8, 7, 429.965973, 112.567963, 61.371368, 42.975494, 0.922181
9, 2, 370.554474, 124.826851, 70.158264, 35.697044, 0.999162
